threshold_mode,track_id,profile,duration_sec,event_density_per_sec,TP,FP,FN,precision,recall,f1
global,test_fill_heavy_000855_100bpm,fill_heavy,4.36,3.440366972477064,8,7,7,0.5333333333333333,0.5333333333333333,0.5333333333333333
global,test_fill_heavy_001037_135bpm,fill_heavy,3.76,3.4574468085106385,8,9,5,0.47058823529411764,0.6153846153846154,0.5333333333333333
global,test_humanized_mixed_000100_114bpm,humanized_mixed,4.03,2.9776674937965257,8,10,4,0.4444444444444444,0.6666666666666666,0.5333333333333333
global,test_humanized_mixed_001088_84bpm,humanized_mixed,4.82,2.904564315352697,8,8,6,0.5,0.5714285714285714,0.5333333333333333
global,test_basic_groove_000056_102bpm,basic_groove,4.12,2.912621359223301,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_basic_groove_000067_90bpm,basic_groove,4.46,2.690582959641256,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_basic_groove_000755_92bpm,basic_groove,4.43,2.708803611738149,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_fast_dense_000447_170bpm,fast_dense,3.39,3.8348082595870205,7,6,6,0.5384615384615384,0.5384615384615384,0.5384615384615384
global,test_fill_heavy_000377_118bpm,fill_heavy,4.01,3.491271820448878,7,5,7,0.5833333333333334,0.5,0.5384615384615384
global,test_fill_heavy_000391_113bpm,fill_heavy,4.1,3.1707317073170733,7,6,6,0.5384615384615384,0.5384615384615384,0.5384615384615384
global,test_fill_heavy_000981_111bpm,fill_heavy,4.15,2.8915662650602405,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_humanized_mixed_000732_96bpm,humanized_mixed,4.31,3.2482598607888633,7,5,7,0.5833333333333334,0.5,0.5384615384615384
global,test_humanized_mixed_001095_91bpm,humanized_mixed,4.56,2.6315789473684212,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_standard_rock_000148_118bpm,standard_rock,3.82,3.141361256544503,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_standard_rock_000155_121bpm,standard_rock,3.95,3.0379746835443036,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_standard_rock_000206_104bpm,standard_rock,4.23,2.836879432624113,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_standard_rock_000266_138bpm,standard_rock,3.6,3.333333333333333,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_standard_rock_000662_124bpm,standard_rock,3.91,3.0690537084398977,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_standard_rock_000920_121bpm,standard_rock,3.95,3.0379746835443036,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_standard_rock_001122_117bpm,standard_rock,4.03,2.9776674937965257,7,7,5,0.5,0.5833333333333334,0.5384615384615384
global,test_basic_groove_000049_91bpm,basic_groove,4.45,2.4719101123595504,7,8,4,0.4666666666666667,0.6363636363636364,0.5384615384615385
global,test_basic_groove_000404_97bpm,basic_groove,4.45,2.4719101123595504,7,8,4,0.4666666666666667,0.6363636363636364,0.5384615384615385
global,test_basic_groove_000905_92bpm,basic_groove,3.87,2.842377260981912,7,8,4,0.4666666666666667,0.6363636363636364,0.5384615384615385
global,test_fast_dense_000398_179bpm,fast_dense,3.31,4.531722054380665,7,4,8,0.6363636363636364,0.4666666666666667,0.5384615384615385
global,test_standard_rock_000819_117bpm,standard_rock,4.02,2.736318407960199,7,8,4,0.4666666666666667,0.6363636363636364,0.5384615384615385
global,test_fast_dense_000073_167bpm,fast_dense,3.41,4.39882697947214,9,9,6,0.5,0.6,0.5454545454545454
global,test_fill_heavy_001009_128bpm,fill_heavy,3.85,3.896103896103896,9,9,6,0.5,0.6,0.5454545454545454
global,test_humanized_mixed_001142_125bpm,humanized_mixed,3.89,3.5989717223650386,9,10,5,0.47368421052631576,0.6428571428571429,0.5454545454545454
global,test_humanized_mixed_001144_100bpm,humanized_mixed,4.32,3.2407407407407405,9,10,5,0.47368421052631576,0.6428571428571429,0.5454545454545454
global,test_basic_groove_000115_106bpm,basic_groove,4.09,2.6894865525672373,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_basic_groove_000167_99bpm,basic_groove,4.39,2.5056947608200457,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_basic_groove_000360_97bpm,basic_groove,4.29,2.797202797202797,6,4,6,0.6,0.5,0.5454545454545454
global,test_basic_groove_000369_112bpm,basic_groove,3.53,3.11614730878187,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_basic_groove_000394_114bpm,basic_groove,3.82,3.141361256544503,6,4,6,0.6,0.5,0.5454545454545454
global,test_basic_groove_000423_112bpm,basic_groove,3.79,2.9023746701846966,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_basic_groove_000432_92bpm,basic_groove,3.94,2.7918781725888326,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_basic_groove_000441_105bpm,basic_groove,4.12,2.912621359223301,6,4,6,0.6,0.5,0.5454545454545454
global,test_basic_groove_000575_93bpm,basic_groove,4.35,2.7586206896551726,6,4,6,0.6,0.5,0.5454545454545454
global,test_basic_groove_000627_108bpm,basic_groove,4.05,2.9629629629629632,6,4,6,0.6,0.5,0.5454545454545454
global,test_basic_groove_000702_91bpm,basic_groove,3.96,2.7777777777777777,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_basic_groove_000807_94bpm,basic_groove,3.89,2.570694087403599,6,6,4,0.5,0.6,0.5454545454545454
global,test_basic_groove_000815_93bpm,basic_groove,4.07,2.9484029484029484,6,4,6,0.6,0.5,0.5454545454545454
global,test_basic_groove_000982_112bpm,basic_groove,3.99,2.756892230576441,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_basic_groove_001075_109bpm,basic_groove,3.76,3.191489361702128,6,4,6,0.6,0.5,0.5454545454545454
global,test_basic_groove_001086_113bpm,basic_groove,3.91,2.813299232736573,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_fill_heavy_000783_98bpm,fill_heavy,4.43,2.483069977426637,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_fill_heavy_000966_118bpm,fill_heavy,4.0,2.75,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_fill_heavy_001099_120bpm,fill_heavy,3.92,2.806122448979592,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_humanized_mixed_000117_122bpm,humanized_mixed,3.89,3.0848329048843186,6,4,6,0.6,0.5,0.5454545454545454
global,test_humanized_mixed_000259_105bpm,humanized_mixed,4.21,2.8503562945368173,6,4,6,0.6,0.5,0.5454545454545454
global,test_humanized_mixed_000690_146bpm,humanized_mixed,3.56,3.089887640449438,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_humanized_mixed_000953_145bpm,humanized_mixed,3.63,2.7548209366391188,6,6,4,0.5,0.6,0.5454545454545454
global,test_standard_rock_000173_109bpm,standard_rock,4.18,2.870813397129187,6,4,6,0.6,0.5,0.5454545454545454
global,test_standard_rock_000212_125bpm,standard_rock,3.84,2.8645833333333335,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_standard_rock_000344_138bpm,standard_rock,3.71,2.964959568733154,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_standard_rock_000397_140bpm,standard_rock,3.63,3.0303030303030303,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_standard_rock_000415_114bpm,standard_rock,4.08,2.941176470588235,6,4,6,0.6,0.5,0.5454545454545454
global,test_standard_rock_000424_135bpm,standard_rock,3.75,2.933333333333333,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_standard_rock_000599_132bpm,standard_rock,3.73,2.680965147453083,6,6,4,0.5,0.6,0.5454545454545454
global,test_standard_rock_000759_139bpm,standard_rock,3.71,2.964959568733154,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_standard_rock_000782_127bpm,standard_rock,3.63,3.3057851239669422,6,4,6,0.6,0.5,0.5454545454545454
global,test_standard_rock_000816_126bpm,standard_rock,3.64,2.7472527472527473,6,6,4,0.5,0.6,0.5454545454545454
global,test_standard_rock_000865_108bpm,standard_rock,4.06,2.4630541871921183,6,6,4,0.5,0.6,0.5454545454545454
global,test_standard_rock_000873_102bpm,standard_rock,4.33,2.540415704387991,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_standard_rock_001001_142bpm,standard_rock,3.67,2.7247956403269757,6,6,4,0.5,0.6,0.5454545454545454
global,test_standard_rock_001080_110bpm,standard_rock,4.16,2.8846153846153846,6,4,6,0.6,0.5,0.5454545454545454
global,test_standard_rock_001110_113bpm,standard_rock,4.1,2.682926829268293,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454
global,test_standard_rock_001118_140bpm,standard_rock,3.47,2.881844380403458,6,6,4,0.5,0.6,0.5454545454545454
global,test_standard_rock_001128_122bpm,standard_rock,3.94,2.5380710659898478,6,6,4,0.5,0.6,0.5454545454545454
global,test_humanized_mixed_000780_154bpm,humanized_mixed,3.48,3.735632183908046,9,11,4,0.45,0.6923076923076923,0.5454545454545455
global,test_humanized_mixed_000840_150bpm,humanized_mixed,3.57,3.641456582633053,6,3,7,0.6666666666666666,0.46153846153846156,0.5454545454545455
global,test_fast_dense_000033_160bpm,fast_dense,3.42,4.093567251461988,8,7,6,0.5333333333333333,0.5714285714285714,0.5517241379310344
global,test_fast_dense_000333_164bpm,fast_dense,3.38,4.1420118343195265,8,7,6,0.5333333333333333,0.5714285714285714,0.5517241379310344
global,test_humanized_mixed_000842_151bpm,humanized_mixed,3.56,3.932584269662921,8,7,6,0.5333333333333333,0.5714285714285714,0.5517241379310344
global,test_basic_groove_000003_109bpm,basic_groove,4.04,2.9702970297029703,8,9,4,0.47058823529411764,0.6666666666666666,0.5517241379310345
global,test_basic_groove_001188_94bpm,basic_groove,4.38,2.5114155251141552,8,10,3,0.4444444444444444,0.7272727272727273,0.5517241379310345
global,test_fast_dense_000553_164bpm,fast_dense,3.44,4.651162790697675,8,5,8,0.6153846153846154,0.5,0.5517241379310345
global,test_fill_heavy_000269_127bpm,fill_heavy,3.86,3.1088082901554404,8,9,4,0.47058823529411764,0.6666666666666666,0.5517241379310345
global,test_humanized_mixed_000684_94bpm,humanized_mixed,4.54,2.8634361233480177,8,8,5,0.5,0.6153846153846154,0.5517241379310345
global,test_basic_groove_000547_107bpm,basic_groove,4.07,2.457002457002457,5,3,5,0.625,0.5,0.5555555555555556
global,test_basic_groove_000603_111bpm,basic_groove,4.15,2.8915662650602405,5,1,7,0.8333333333333334,0.4166666666666667,0.5555555555555556
global,test_fast_dense_000501_178bpm,fast_dense,3.15,3.492063492063492,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556
global,test_humanized_mixed_000258_93bpm,humanized_mixed,4.57,2.1881838074398248,5,3,5,0.625,0.5,0.5555555555555556
global,test_humanized_mixed_001071_106bpm,humanized_mixed,3.96,2.525252525252525,5,3,5,0.625,0.5,0.5555555555555556
global,test_humanized_mixed_001125_123bpm,humanized_mixed,3.8,2.6315789473684212,5,3,5,0.625,0.5,0.5555555555555556
global,test_standard_rock_000014_143bpm,standard_rock,3.5,3.142857142857143,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556
global,test_standard_rock_000507_141bpm,standard_rock,3.21,3.115264797507788,5,3,5,0.625,0.5,0.5555555555555556
global,test_standard_rock_000692_127bpm,standard_rock,3.63,2.7548209366391188,5,3,5,0.625,0.5,0.5555555555555556
global,test_standard_rock_000706_115bpm,standard_rock,4.06,2.4630541871921183,5,3,5,0.625,0.5,0.5555555555555556
global,test_standard_rock_000944_113bpm,standard_rock,3.57,2.801120448179272,5,3,5,0.625,0.5,0.5555555555555556
global,test_standard_rock_001046_107bpm,standard_rock,3.94,2.5380710659898478,5,3,5,0.625,0.5,0.5555555555555556
global,test_basic_groove_000307_93bpm,basic_groove,4.41,2.7210884353741496,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_basic_groove_000420_93bpm,basic_groove,4.4,2.727272727272727,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_basic_groove_000436_114bpm,basic_groove,3.95,3.0379746835443036,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_basic_groove_000942_91bpm,basic_groove,4.3,2.7906976744186047,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_basic_groove_000956_102bpm,basic_groove,4.18,2.870813397129187,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_fast_dense_000099_153bpm,fast_dense,3.54,3.672316384180791,7,5,6,0.5833333333333334,0.5384615384615384,0.5599999999999999
global,test_fill_heavy_000182_122bpm,fill_heavy,3.94,3.299492385786802,7,5,6,0.5833333333333334,0.5384615384615384,0.5599999999999999
global,test_fill_heavy_000433_102bpm,fill_heavy,4.26,2.8169014084507045,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_fill_heavy_001187_113bpm,fill_heavy,4.04,2.9702970297029703,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_humanized_mixed_000133_138bpm,humanized_mixed,3.72,3.4946236559139785,7,5,6,0.5833333333333334,0.5384615384615384,0.5599999999999999
global,test_humanized_mixed_000220_138bpm,humanized_mixed,3.72,3.4946236559139785,7,5,6,0.5833333333333334,0.5384615384615384,0.5599999999999999
global,test_standard_rock_000039_100bpm,standard_rock,4.37,2.745995423340961,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_standard_rock_000105_134bpm,standard_rock,3.77,3.183023872679045,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_standard_rock_000179_108bpm,standard_rock,4.19,2.863961813842482,7,6,5,0.5384615384615384,0.5833333333333334,0.5599999999999999
global,test_basic_groove_000087_112bpm,basic_groove,3.98,2.512562814070352,7,8,3,0.4666666666666667,0.7,0.56
global,test_basic_groove_000738_103bpm,basic_groove,4.17,2.6378896882494005,7,7,4,0.5,0.6363636363636364,0.56
global,test_fast_dense_000019_189bpm,fast_dense,3.17,4.416403785488959,7,4,7,0.6363636363636364,0.5,0.56
global,test_fill_heavy_000778_130bpm,fill_heavy,3.81,3.674540682414698,7,4,7,0.6363636363636364,0.5,0.56
global,test_humanized_mixed_000789_99bpm,humanized_mixed,4.35,2.298850574712644,7,8,3,0.4666666666666667,0.7,0.56
global,test_humanized_mixed_000852_128bpm,humanized_mixed,3.79,3.6939313984168867,7,4,7,0.6363636363636364,0.5,0.56
global,test_standard_rock_000268_106bpm,standard_rock,4.17,2.3980815347721824,7,8,3,0.4666666666666667,0.7,0.56
global,test_standard_rock_000574_127bpm,standard_rock,3.86,2.849740932642487,7,7,4,0.5,0.6363636363636364,0.56
global,test_standard_rock_000733_136bpm,standard_rock,3.74,2.941176470588235,7,7,4,0.5,0.6363636363636364,0.56
global,test_standard_rock_001064_109bpm,standard_rock,4.17,2.6378896882494005,7,7,4,0.5,0.6363636363636364,0.56
global,test_fill_heavy_000274_108bpm,fill_heavy,4.13,3.6319612590799033,9,8,6,0.5294117647058824,0.6,0.5625
global,test_fill_heavy_000898_114bpm,fill_heavy,4.08,3.676470588235294,9,8,6,0.5294117647058824,0.6,0.5625
global,test_basic_groove_000005_99bpm,basic_groove,4.25,2.588235294117647,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_basic_groove_000244_102bpm,basic_groove,3.89,2.570694087403599,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_basic_groove_000365_94bpm,basic_groove,4.52,2.433628318584071,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_basic_groove_000924_114bpm,basic_groove,3.68,2.717391304347826,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_fill_heavy_000577_106bpm,fill_heavy,4.24,2.3584905660377355,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_fill_heavy_000604_135bpm,fill_heavy,3.76,2.6595744680851063,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_fill_heavy_000615_119bpm,fill_heavy,3.99,2.756892230576441,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_fill_heavy_001003_125bpm,fill_heavy,3.84,2.8645833333333335,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_fill_heavy_001193_118bpm,fill_heavy,3.83,2.6109660574412534,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_humanized_mixed_000549_140bpm,humanized_mixed,3.69,2.710027100271003,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_humanized_mixed_000921_132bpm,humanized_mixed,3.79,2.9023746701846966,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_humanized_mixed_001113_83bpm,humanized_mixed,4.81,2.079002079002079,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_standard_rock_000054_122bpm,standard_rock,3.69,2.710027100271003,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_standard_rock_000137_137bpm,standard_rock,3.72,2.956989247311828,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_standard_rock_000204_128bpm,standard_rock,3.5,2.857142857142857,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_standard_rock_000227_139bpm,standard_rock,3.7,2.972972972972973,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_standard_rock_000310_115bpm,standard_rock,4.06,2.4630541871921183,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_standard_rock_000465_140bpm,standard_rock,3.69,2.710027100271003,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_standard_rock_000493_141bpm,standard_rock,3.63,3.0303030303030303,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_standard_rock_000510_113bpm,standard_rock,3.97,2.5188916876574305,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_standard_rock_000775_133bpm,standard_rock,3.72,2.956989247311828,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_standard_rock_000850_111bpm,standard_rock,4.15,2.4096385542168672,6,5,4,0.5454545454545454,0.6,0.5714285714285713
global,test_standard_rock_000989_114bpm,standard_rock,3.69,2.981029810298103,6,4,5,0.6,0.5454545454545454,0.5714285714285713
global,test_fill_heavy_000160_109bpm,fill_heavy,4.14,3.381642512077295,8,6,6,0.5714285714285714,0.5714285714285714,0.5714285714285714
global,test_fill_heavy_000546_125bpm,fill_heavy,3.83,3.6553524804177546,8,6,6,0.5714285714285714,0.5714285714285714,0.5714285714285714
global,test_fill_heavy_001112_129bpm,fill_heavy,3.78,3.7037037037037037,8,6,6,0.5714285714285714,0.5714285714285714,0.5714285714285714
global,test_basic_groove_001139_108bpm,basic_groove,4.2,2.857142857142857,8,8,4,0.5,0.6666666666666666,0.5714285714285715
global,test_fast_dense_001137_150bpm,fast_dense,3.58,3.631284916201117,8,7,5,0.5333333333333333,0.6153846153846154,0.5714285714285715
global,test_fill_heavy_000165_117bpm,fill_heavy,4.02,3.2338308457711444,8,7,5,0.5333333333333333,0.6153846153846154,0.5714285714285715
global,test_fill_heavy_000186_131bpm,fill_heavy,3.75,3.466666666666667,8,7,5,0.5333333333333333,0.6153846153846154,0.5714285714285715
global,test_fill_heavy_000834_108bpm,fill_heavy,4.2,3.571428571428571,8,5,7,0.6153846153846154,0.5333333333333333,0.5714285714285715
global,test_humanized_mixed_000191_131bpm,humanized_mixed,3.81,3.4120734908136483,8,7,5,0.5333333333333333,0.6153846153846154,0.5714285714285715
global,test_humanized_mixed_000202_82bpm,humanized_mixed,4.89,2.658486707566462,8,7,5,0.5333333333333333,0.6153846153846154,0.5714285714285715
global,test_humanized_mixed_000314_92bpm,humanized_mixed,4.58,2.838427947598253,8,7,5,0.5333333333333333,0.6153846153846154,0.5714285714285715
global,test_humanized_mixed_001026_112bpm,humanized_mixed,3.93,3.0534351145038165,8,8,4,0.5,0.6666666666666666,0.5714285714285715
global,test_humanized_mixed_001031_97bpm,humanized_mixed,4.39,2.9612756264236904,8,7,5,0.5333333333333333,0.6153846153846154,0.5714285714285715
global,test_basic_groove_000031_104bpm,basic_groove,4.13,2.9055690072639226,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_basic_groove_000209_113bpm,basic_groove,3.84,3.125,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_basic_groove_001018_107bpm,basic_groove,3.79,3.1662269129287597,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_basic_groove_001154_107bpm,basic_groove,4.03,2.9776674937965257,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_humanized_mixed_000700_101bpm,humanized_mixed,4.14,2.8985507246376816,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_standard_rock_000183_123bpm,standard_rock,3.93,3.0534351145038165,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_standard_rock_000744_112bpm,standard_rock,4.13,2.9055690072639226,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_standard_rock_000871_109bpm,standard_rock,3.98,3.0150753768844223,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_standard_rock_001007_106bpm,standard_rock,4.19,2.863961813842482,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_standard_rock_001036_132bpm,standard_rock,3.68,3.260869565217391,6,3,6,0.6666666666666666,0.5,0.5714285714285715
global,test_fill_heavy_000962_134bpm,fill_heavy,3.76,3.7234042553191493,9,8,5,0.5294117647058824,0.6428571428571429,0.5806451612903226
global,test_basic_groove_000145_99bpm,basic_groove,4.09,2.93398533007335,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_basic_groove_000229_108bpm,basic_groove,4.21,2.8503562945368173,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_basic_groove_000242_105bpm,basic_groove,3.98,3.0150753768844223,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_basic_groove_000350_105bpm,basic_groove,3.69,2.981029810298103,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_basic_groove_000376_96bpm,basic_groove,4.43,2.483069977426637,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_basic_groove_001017_93bpm,basic_groove,4.24,2.830188679245283,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_basic_groove_001111_99bpm,basic_groove,4.4,2.5,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_basic_groove_001197_112bpm,basic_groove,4.12,2.912621359223301,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_fast_dense_000301_153bpm,fast_dense,3.45,3.4782608695652173,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_fast_dense_000709_178bpm,fast_dense,3.32,3.6144578313253013,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_fill_heavy_000347_120bpm,fill_heavy,3.97,2.7707808564231735,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_fill_heavy_000399_134bpm,fill_heavy,3.77,2.9177718832891246,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_fill_heavy_000897_127bpm,fill_heavy,3.87,3.359173126614987,7,4,6,0.6363636363636364,0.5384615384615384,0.5833333333333334
global,test_fill_heavy_001016_111bpm,fill_heavy,4.14,2.8985507246376816,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_humanized_mixed_000827_87bpm,humanized_mixed,4.56,3.0701754385964914,7,3,7,0.7,0.5,0.5833333333333334
global,test_humanized_mixed_001180_87bpm,humanized_mixed,4.4,2.727272727272727,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_standard_rock_000168_136bpm,standard_rock,3.74,2.6737967914438503,7,7,3,0.5,0.7,0.5833333333333334
global,test_standard_rock_000205_120bpm,standard_rock,3.72,3.225806451612903,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_standard_rock_000387_113bpm,standard_rock,4.1,2.9268292682926833,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_standard_rock_000611_124bpm,standard_rock,3.73,2.9490616621983916,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_standard_rock_000625_126bpm,standard_rock,3.89,2.827763496143959,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_standard_rock_000642_117bpm,standard_rock,3.51,3.133903133903134,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_standard_rock_000927_134bpm,standard_rock,3.77,2.9177718832891246,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_standard_rock_000936_116bpm,standard_rock,4.04,2.722772277227723,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_standard_rock_001063_130bpm,standard_rock,3.82,3.141361256544503,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334
global,test_standard_rock_001192_135bpm,standard_rock,3.75,2.933333333333333,7,6,4,0.5384615384615384,0.6363636363636364,0.5833333333333334
global,test_basic_groove_000891_92bpm,basic_groove,3.92,2.5510204081632653,5,2,5,0.7142857142857143,0.5,0.588235294117647
global,test_humanized_mixed_000864_80bpm,humanized_mixed,4.77,2.0964360587002098,5,2,5,0.7142857142857143,0.5,0.588235294117647
global,test_standard_rock_000460_130bpm,standard_rock,3.83,2.6109660574412534,5,2,5,0.7142857142857143,0.5,0.588235294117647
global,test_standard_rock_000500_122bpm,standard_rock,3.7,2.7027027027027026,5,2,5,0.7142857142857143,0.5,0.588235294117647
global,test_standard_rock_000621_105bpm,standard_rock,4.13,2.4213075060532687,5,2,5,0.7142857142857143,0.5,0.588235294117647
global,test_fast_dense_000525_146bpm,fast_dense,3.52,4.545454545454546,10,8,6,0.5555555555555556,0.625,0.5882352941176471
global,test_fast_dense_000994_169bpm,fast_dense,3.39,4.71976401179941,10,8,6,0.5555555555555556,0.625,0.5882352941176471
global,test_basic_groove_000215_100bpm,basic_groove,4.08,2.941176470588235,8,7,4,0.5333333333333333,0.6666666666666666,0.5925925925925926
global,test_basic_groove_001101_113bpm,basic_groove,4.09,2.93398533007335,8,7,4,0.5333333333333333,0.6666666666666666,0.5925925925925926
global,test_fast_dense_000120_170bpm,fast_dense,3.39,4.424778761061947,8,4,7,0.6666666666666666,0.5333333333333333,0.5925925925925926
global,test_fill_heavy_000255_108bpm,fill_heavy,3.93,2.7989821882951653,8,8,3,0.5,0.7272727272727273,0.5925925925925926
global,test_fill_heavy_000306_107bpm,fill_heavy,4.18,2.6315789473684212,8,8,3,0.5,0.7272727272727273,0.5925925925925926
global,test_fill_heavy_000772_132bpm,fill_heavy,3.74,3.2085561497326203,8,7,4,0.5333333333333333,0.6666666666666666,0.5925925925925926
global,test_fill_heavy_000925_135bpm,fill_heavy,3.69,4.065040650406504,8,4,7,0.6666666666666666,0.5333333333333333,0.5925925925925926
global,test_humanized_mixed_000281_101bpm,humanized_mixed,4.34,2.7649769585253456,8,7,4,0.5333333333333333,0.6666666666666666,0.5925925925925926
global,test_humanized_mixed_000701_120bpm,humanized_mixed,3.98,3.0150753768844223,8,7,4,0.5333333333333333,0.6666666666666666,0.5925925925925926
global,test_standard_rock_000596_103bpm,standard_rock,4.31,2.552204176334107,8,8,3,0.5,0.7272727272727273,0.5925925925925926
global,test_fast_dense_000469_154bpm,fast_dense,3.53,3.68271954674221,8,6,5,0.5714285714285714,0.6153846153846154,0.5925925925925927
global,test_fast_dense_000893_189bpm,fast_dense,3.18,4.40251572327044,8,5,6,0.6153846153846154,0.5714285714285714,0.5925925925925927
